SYMBOL,Z,N,A,EPorc,MAE,MSE,BEA
In,49,66,115,0.606243066202733,0.051630976879883,0.002665757773571,8.5165472
In,49,67,116,0.899095730626675,0.076437681774902,0.005842719195121,8.5016177
In,49,68,117,0.835957889619323,0.07108873289795,0.005053607945036,8.5038653
In,49,69,118,1.03881348528988,0.088150253112794,0.00777046712385,8.485667
In,49,70,119,0.927009176706841,0.078667284497071,0.006188541650143,8.4861387
In,49,71,120,0.91993740338255,0.07788426940918,0.006065959421402,8.4662575
In,49,72,121,0.747841025346732,0.063296342297363,0.004006426948225,8.4638767
In,49,73,122,0.728692606222911,0.06151701607666,0.003784343266976,8.4421079
In,49,74,123,0.577369637094573,0.048718081616212,0.002373451476364,8.4379362
In,49,75,124,0.560253371400108,0.047141535571289,0.002222324376019,8.4143243
In,49,76,125,0.420826449851411,0.035382820678711,0.001251943999182,8.4079365
In,49,77,126,0.373794684055178,0.031341214123534,0.000982271702737,8.3846067
In,49,78,127,0.27438490933563,0.022979245556641,0.000528045726352,8.3748212
In,49,79,128,0.227409814309034,0.018991985327148,0.000360695506667,8.3514361
In,49,80,129,0.162176699301265,0.013523524108887,0.000182885704324,8.338759
In,49,81,130,0.12911823797946,0.010735117553711,0.000115242748892,8.314176
In,49,82,131,0.144272099398612,0.01197163302002,0.000143319997166,8.2979544
In,49,83,132,0.311107738115274,0.025677949780274,0.000659357104918,8.2537162
Sn,50,50,100,0.24848451095829,0.020504012512207,0.000420414529101,8.251626
Sn,50,51,101,0.288484224640729,0.02388967578125,0.000570716608933,8.281103
Sn,50,52,102,0.088295368947318,0.007350087329101,5.40237837454115E-05,8.3244313
Sn,50,54,104,0.003761955442777,0.00031539901123,9.94765362847985E-08,8.3839114
Sn,50,55,105,0.112732020357696,0.009466365905762,8.96120834617795E-05,8.397229
Sn,50,56,106,0.081376284979658,0.006861679516602,4.70826457885538E-05,8.4320383
Sn,50,57,107,0.096588023792875,0.008151541052246,6.64476215264577E-05,8.4394946
Sn,50,58,108,0.034241292032648,0.002899904370118,8.40944535582755E-06,8.4690273
Sn,50,59,109,0.213407352535883,0.018076708850098,0.000326767402851,8.4705183
Sn,50,60,110,0.125129779549495,0.010631135559082,0.000113021043276,8.4960875
Sn,50,61,111,0.276246527118825,0.023461979431152,0.000550464478828,8.493131
Sn,50,62,112,0.029354727418926,0.002499149621581,6.24574883104922E-06,8.5136189
Sn,50,63,113,0.225440895449737,0.019177832470703,0.000367789258274,8.5068117
Sn,50,64,114,0.034584681194625,0.002947502661133,8.68777193738595E-06,8.5225671
Sn,50,65,115,0.250371898326249,0.02131683918457,0.000454407632821,8.5140702
Sn,50,66,116,0.138416699868133,0.011797416723633,0.000139179041351,8.5231166
Sn,50,67,117,0.413349671489954,0.03517445324707,0.00123724216123,8.509612
Sn,50,68,118,0.326158776696503,0.027777423437501,0.000771585252826,8.5165341
Sn,50,69,119,0.643966493719246,0.054733606286622,0.002995767657139,8.4994494
Sn,50,70,120,0.532385173319201,0.045276633178711,0.002049973512,8.504488
Sn,50,71,121,0.768380704798488,0.065198611901856,0.004250858993929,8.4851964
Sn,50,72,122,0.665592824833573,0.056494832080079,0.003191666051756,8.4878968
Sn,50,73,123,0.713670313916316,0.060428116198731,0.003651557227327,8.4672313
Sn,50,74,124,0.511300418590889,0.043293850109864,0.001874357457335,8.4673997
Sn,50,75,125,0.492802610424077,0.041619784912109,0.00173220649613,8.4455285
Sn,50,76,126,0.315741661039667,0.026659718823241,0.000710740607734,8.4435227
Sn,50,77,127,0.309813557639527,0.026087999951171,0.000680583741452,8.4205482
Sn,50,78,128,0.150831314256445,0.012695433862305,0.000161174040952,8.4169749
Sn,50,79,129,0.124498133464991,0.010448899389649,0.000109179498455,8.3928161
Sn,50,80,130,0.020161237670967,0.001690886108399,2.85909583157695E-06,8.386817
Sn,50,81,131,0.056917997612134,0.004759777966308,2.26554862885532E-05,8.3625183
Sn,50,82,132,0.182563687019664,0.015252963464356,0.000232652894445,8.3548726
Sn,50,83,133,0.025971759221264,0.002158276306153,4.65815661370027E-06,8.310089
Sn,50,84,134,0.228811965337814,0.018934583459473,0.000358518450784,8.2751719
Sn,50,85,135,0.438021057169721,0.036052145275878,0.001299757178993,8.2306877
Sb,51,54,105,0.406374066192627,0.033733079943847,0.001137920682498,8.3009923
Sb,51,55,106,0.464718151406004,0.038673902185058,0.001495670710219,8.3220124
Sb,51,56,107,0.296182590910913,0.024757116113282,0.000612914798247,8.3587344
Sb,51,57,108,0.397565182968078,0.033286807287597,0.001108011539402,8.3726666
Sb,51,58,109,0.233352396839905,0.019612839819336,0.000384663485779,8.4048161
Sb,51,59,110,0.406632873880409,0.034208730993653,0.001170237276196,8.4126821
Sb,51,60,111,0.299097113304861,0.025244156176758,0.000637267421077,8.4401203
Sb,51,61,112,0.523403859753147,0.044194301025391,0.001953136243123,8.443633
Sb,51,62,113,0.344128804782457,0.029131453808594,0.000848641601002,8.4652762
Sb,51,63,114,0.493402899519797,0.041754314611817,0.001743422788703,8.4625191
Sb,51,64,115,0.269793717244561,0.022880977453614,0.000523539129233,8.4809156
Sb,51,65,116,0.446487089550896,0.03784344560547,0.001432126375294,8.4758208
Sb,51,66,117,0.297956712293487,0.025290262121581,0.000639597358178,8.4878981
Sb,51,67,118,0.520579266045773,0.044139476599121,0.001948293394444,8.4789156
Sb,51,68,119,0.408291765442526,0.034655485766601,0.001201002693719,8.4879218
Sb,51,69,120,0.670333107019258,0.056814953918456,0.003227938988756,8.47563
Sb,51,70,121,0.588427010176251,0.049910716760254,0.002491079647522,8.4820574
Sb,51,71,122,0.803481493471882,0.068041401684571,0.004629632343201,8.4683222
Sb,51,72,123,0.685061761159157,0.058040621862793,0.00336871378622,8.4723196
Sb,51,73,124,0.884989321596357,0.074836039562989,0.005600432817473,8.4561517
Sb,51,74,125,0.75054656809852,0.063482438610841,0.004030020011979,8.4581612
Sb,51,75,126,0.694673120680865,0.058632589880372,0.00343778059608,8.4403136
Sb,51,76,127,0.499681625743189,0.042172184814453,0.001778493172024,8.439811
Sb,51,77,128,0.447338231276317,0.037669334313964,0.001418978747657,8.4207724
Sb,51,78,129,0.278187327366461,0.023417975573731,0.000548401579972,8.4180598
Sb,51,79,130,0.245018387331694,0.020575086096191,0.000423334167866,8.3973641
Sb,51,80,131,0.100348179908793,0.00842177368164,7.09262719447621E-05,8.3925525
Sb,51,81,132,0.032176177434404,0.002693900646973,7.25710069576066E-06,8.3723452
Sb,51,82,133,0.055778170457173,0.004665693469239,2.17686955488959E-05,8.3647302
Sb,51,83,134,0.04323234490874,0.00359949901123,1.29563931318459E-05,8.3259398
Sb,51,84,135,0.234093564002666,0.019411013513183,0.000376787445609,8.2919894
Sb,51,85,136,0.385193593727971,0.031787151049805,0.001010422971863,8.2522533
Sb,51,86,137,0.577067048900622,0.047426119226074,0.002249236784846,8.2184764
Te,52,52,104,0.858952477385355,0.07006755032959,0.00490946160919,8.1573256
Te,52,53,105,0.843558063508194,0.069060721972656,0.004769383319385,8.1868368
Te,52,54,106,0.557291083309168,0.045902774731445,0.002107064728046,8.2367682
Te,52,56,108,0.38104945806801,0.031641288061524,0.001001171110192,8.3037221
Te,52,57,109,0.462657552362637,0.038490010864258,0.001481480936331,8.3193305
Te,52,58,110,0.21739955096138,0.018170506652831,0.000330167312021,8.358116
Te,52,59,111,0.370220498957092,0.03097917578125,0.000959709332086,8.3677635
Te,52,60,112,0.197113643238379,0.016558832592773,0.000274194936835,8.4006527
Te,52,61,113,0.416806857790752,0.035031101721192,0.0012271780878,8.4046366
Te,52,62,114,0.300544047030826,0.02534424383545,0.000642330695591,8.4327885
Te,52,63,115,0.48009805502834,0.040477789086914,0.001638451409365,8.4311504
Te,52,64,116,0.18333471465314,0.015502129882812,0.000240316030904,8.4556435
Te,52,65,117,0.356091371902632,0.030092998034668,0.000905588530715,8.4509203
Te,52,66,118,0.127923023750233,0.010834692504883,0.000117390561675,8.469697
Te,52,67,119,0.334657180361834,0.028318953308105,0.000801963116467,8.4620785
Te,52,68,120,0.152543627065887,0.012931101452637,0.000167213384778,8.4769857
Te,52,69,121,0.388780405505062,0.032917508581543,0.001083562371216,8.4668641
Te,52,70,122,0.249683589500327,0.021168503051758,0.000448105521452,8.4781315
Te,52,71,123,0.515369123718685,0.043628763854981,0.001903469035514,8.465537
Te,52,72,124,0.417945565708015,0.035413658325195,0.001254127195974,8.4732705
Te,52,73,125,0.623226983155293,0.052712763220216,0.002778635406311,8.4580361
Te,52,74,126,0.490413023798916,0.04150482972412,0.001722650890428,8.4632397
Te,52,75,127,0.70164964423263,0.05926209375,0.003511995755634,8.446109
Te,52,76,128,0.570457511462199,0.048196549536133,0.002322907387189,8.4487536
Te,52,77,129,0.584005082603564,0.049234021716309,0.002423988894362,8.4304098
Te,52,78,130,0.383835466479704,0.032358577673341,0.001047077549042,8.4303251
Te,52,79,131,0.331843605848579,0.027912141870118,0.000779087663778,8.4112339
Te,52,80,132,0.16293061545299,0.013699997827148,0.000187689940464,8.4084859
Te,52,81,133,0.114695185389634,0.009621808349609,9.25791959165994E-05,8.3890255
Te,52,82,134,0.010384608817062,0.000870608654784,7.57959429785289E-07,8.3836442
Te,52,83,135,0.148723594999506,0.012412082177734,0.000154059783987,8.3457384
Te,52,84,136,0.260137801019944,0.021641982519531,0.000468375407376,8.3194301
Te,52,85,137,0.404281563891177,0.033475466381836,0.001120606849481,8.2802357
Te,52,86,138,0.521065140516452,0.043001310278321,0.001849112685652,8.2525786
Te,52,87,139,0.687430896928182,0.056450255163574,0.003186631308033,8.2117716
Te,52,88,140,0.815448238216357,0.06673103803711,0.00445303143751,8.1833567
I,53,56,109,0.760467703077423,0.062510569909668,0.003907571350431,8.2200164
I,53,57,110,0.781129159510755,0.064396887036132,0.004146959059944,8.2440767
I,53,58,111,0.594199002204645,0.049217112963866,0.002422324208498,8.2829343
I,53,59,112,0.659273367375972,0.054718899023438,0.002994157910337,8.2998801
I,53,60,113,0.471665375536823,0.039307426440431,0.00154507377337,8.3337528
I,53,61,114,0.607933653469217,0.050730719848632,0.00257360593636,8.344779
I,53,62,115,0.470553401512653,0.039406800939942,0.00155289596032,8.3745651
I,53,63,116,0.657853094837314,0.05513654802246,0.003040038927833,8.3812858
I,53,64,117,0.528575319338788,0.044423746411132,0.001973469245201,8.4044307
I,53,65,118,0.625676732734528,0.052595138842774,0.002766248629891,8.4061203
I,53,66,119,0.371876335049951,0.031337618615723,0.000982046340504,8.4268924
I,53,67,120,0.527293222472913,0.044417464721679,0.001972911172302,8.4236745
I,53,68,121,0.310320681984426,0.026195444494629,0.000686201312271,8.4414111
I,53,69,122,0.479512045715826,0.040456497949219,0.001636728226315,8.4370139
I,53,70,123,0.328970931391663,0.027795377722168,0.000772583022718,8.4491896
I,53,71,124,0.537420216196495,0.045366223828125,0.002058094264424,8.4414807
I,53,72,125,0.426887833769704,0.036073264624024,0.001301280420635,8.4502911
I,53,73,126,0.666917905351694,0.056287457055664,0.003168277821793,8.4399379
I,53,74,127,0.54061345375278,0.045657411926269,0.002084599263805,8.445482
I,53,75,128,0.69887652973271,0.058935075952148,0.003473343177485,8.4328309
I,53,76,129,0.589948265864689,0.049767981433105,0.002476851975926,8.4359908
I,53,77,130,0.757069620992352,0.063753598181153,0.004064521281044,8.4211011
I,53,78,131,0.575646626924969,0.048482672619629,0.002350569544342,8.4222977
I,53,79,132,0.562676156635015,0.047301161791992,0.002237399906872,8.4064628
I,53,80,133,0.377262480653924,0.031709286120606,0.001005478826278,8.4050993
I,53,81,134,0.288489725244381,0.024201611340333,0.000585717991469,8.3890722
I,53,82,135,0.171540641885891,0.014383272668457,0.000206878532655,8.3847609
I,53,83,136,0.256947361884896,0.021458507214355,0.000460467531869,8.3513242
I,53,84,137,0.358180547374224,0.029822124194336,0.000889359091462,8.3260033
I,53,85,138,0.480528442005881,0.039847556762695,0.001587827779956,8.292445
I,53,86,139,0.601580767400819,0.049724320068359,0.002472508006261,8.26561
I,53,87,140,0.719219196598831,0.05918795678711,0.003503214228633,8.229474
I,53,88,141,0.832444968680386,0.068279269055175,0.004662058582709,8.2022562
I,53,89,142,0.954392807797685,0.077928574963378,0.006072862795823,8.1652517
Xe,54,54,108,1.24108826603092,0.100216494909668,0.01004334585198,8.0748886
Xe,54,55,109,1.18930516605161,0.096420622167969,0.009296936379258,8.1073071
Xe,54,56,110,0.872723698400539,0.071207977160645,0.005070576011311,8.1592808
Xe,54,58,112,0.645466531776928,0.053122312536621,0.002821980089238,8.2300646
Xe,54,59,113,0.709896548202373,0.058551754040527,0.003428307901222,8.2479277
Xe,54,60,114,0.431025701658986,0.035728605737305,0.001276533267932,8.2892054
Xe,54,61,115,0.559082639883182,0.046409284448242,0.002153821682998,8.3009704
Xe,54,62,116,0.347838053671024,0.028998689819336,0.000840924011238,8.3368365
Xe,54,63,117,0.527059986846669,0.043979453833007,0.00193419235945,8.3442976
Xe,54,64,118,0.379124555223434,0.031751612878418,0.001008164920381,8.3749819
Xe,54,65,119,0.568586662476769,0.047638703735352,0.002269446093585,8.378442
Xe,54,66,120,0.256557514851839,0.021561176159668,0.000464884317388,8.4040322
Xe,54,67,121,0.376232552443317,0.031617953894044,0.000999695008446,8.4038326
Xe,54,68,122,0.12225745149773,0.010299779992677,0.000106085467898,8.4246644
Xe,54,69,123,0.283797973775386,0.023898411401367,0.000571134067509,8.4209239
Xe,54,70,124,0.079657400599257,0.006721183825684,4.5174312018639E-05,8.4376138
Xe,54,71,125,0.275807493804168,0.023253161560058,0.000540709522538,8.430939
Xe,54,72,126,0.120404277354828,0.010166380310059,0.000103355288609,8.4435375
Xe,54,73,127,0.349264248893689,0.029457319067383,0.000867733646638,8.4341066
Xe,54,74,128,0.234218725118734,0.0197757914917,0.000391081929123,8.4433008
Xe,54,75,129,0.476106783707628,0.040142421655274,0.00161141401635,8.4313904
Xe,54,76,130,0.329381423395358,0.027792319787597,0.000772413039176,8.4377314
Xe,54,77,131,0.503455540297357,0.042409769116212,0.00179858851649,8.4237367
Xe,54,78,132,0.385808283478557,0.032514467248536,0.001057190580456,8.4276229
Xe,54,79,133,0.564831970839693,0.04751732380371,0.002257896061467,8.4126477
Xe,54,80,134,0.384994166971349,0.032392251916504,0.001049257984222,8.4136994
Xe,54,81,135,0.381768427182611,0.032062738513183,0.001028019200965,8.3984783
Xe,54,82,136,0.266432481073111,0.022370174401855,0.000500424702769,8.3961889
Xe,54,83,137,0.355026499794688,0.02969543359375,0.000881818776321,8.3642865
Xe,54,84,138,0.387540670553382,0.03233907261963,0.001045815617898,8.3446913
Xe,54,85,139,0.50422374683696,0.041909012536621,0.001756365331795,8.3115904
Xe,54,86,140,0.550683348015929,0.045656536865234,0.002084519358526,8.2908875
Xe,54,87,141,0.69830256085368,0.057647423107911,0.003323225390982,8.2553647
Xe,54,88,142,0.763851087787705,0.062889154785156,0.003955045789591,8.2331695
Xe,54,89,143,0.922827925026699,0.075643148376464,0.005721885896304,8.1968855
Xe,54,90,144,1.00127839618022,0.081833326843261,0.006696693382236,8.1728845
Xe,54,91,145,1.13434181075942,0.092279701123047,0.008515543239359,8.1350877
Xe,54,92,146,1.21852477173666,0.098827420739745,0.009766859090071,8.1104154
Cs,55,58,113,1.0027150258899,0.081707467224121,0.006676110200181,8.148623
Cs,55,59,114,1.01171918091558,0.082693586584473,0.006838229262204,8.1735711
Cs,55,62,117,0.602462623911842,0.049834896130371,0.002483516872325,8.2718652
Cs,55,63,118,0.696740633666687,0.05773475279541,0.003333301680347,8.2864053
Cs,55,64,119,0.544071829857421,0.045252275097656,0.002047768401514,8.3173347
Cs,55,65,120,0.678933858520487,0.05654487808838,0.00319732323803,8.3284811
Cs,55,66,121,0.6032835226146,0.05039176105957,0.002539329582685,8.3529152
Cs,55,67,122,0.646138368465143,0.05401168511963,0.002917262129462,8.3591515
Cs,55,68,123,0.38533389163756,0.03229244284668,0.001042801865006,8.3803796
Cs,55,69,124,0.465400057865235,0.039016866906739,0.001522315903218,8.3835114
Cs,55,70,125,0.264694586762392,0.022233824633789,0.000494342957846,8.3998033
Cs,55,71,126,0.388416515155017,0.032624141345215,0.001064334598513,8.3992673
Cs,55,72,127,0.235871852677469,0.019840506420898,0.000393645695038,8.4115617
Cs,55,73,128,0.413481653688569,0.034759315783692,0.00120821003375,8.4064953
Cs,55,74,129,0.293722646775908,0.024719834533691,0.000611070219373,8.4160465
Cs,55,75,130,0.497514189812556,0.041834897570801,0.001750158654759,8.4087848
Cs,55,76,131,0.417107357073898,0.035099716320801,0.001231990085801,8.4150317
Cs,55,77,132,0.558712718003185,0.046963088061524,0.002205531640274,8.4055878
Cs,55,78,133,0.434714203631642,0.036559371496582,0.001336587644225,8.4099786
Cs,55,79,134,0.577648691503659,0.048514674499511,0.002353673641794,8.398647
Cs,55,80,135,0.473835216490469,0.039808504260254,0.001584717011439,8.4013393
Cs,55,81,136,0.527116815333866,0.044223900561523,0.001955753380875,8.3897723
Cs,55,82,137,0.394066145101239,0.033058043798828,0.001092834259805,8.3889581
Cs,55,83,138,0.52908576162706,0.044232329968262,0.001956499014421,8.3601437
Cs,55,84,139,0.574956992337382,0.047964865429687,0.002300628315688,8.3423397
Cs,55,85,140,0.647000131281646,0.05379367878418,0.002893759877136,8.3143227
Cs,55,86,141,0.684928107666744,0.056810371484374,0.003227418308193,8.2943554
Cs,55,87,142,0.759357545294552,0.062759972424317,0.003938814138701,8.2648777
Cs,55,88,143,0.812931688916155,0.067015411450196,0.004491065371839,8.2436707
Cs,55,89,144,0.916592545248511,0.075269566064453,0.005665507575531,8.2118894
Cs,55,90,145,0.994954247808504,0.081474158764648,0.006638038546407,8.1887342
Cs,55,91,146,1.1188090264033,0.09124375970459,0.008325423685029,8.1554365
Cs,55,92,147,1.2036343977392,0.0978771539917,0.009579937273515,8.131801
Cs,55,93,148,1.29401768941202,0.104783689294434,0.010979621542153,8.0975469
Ba,56,58,114,1.0954698873664,0.088620079589845,0.00785351850651,8.0896865
Ba,56,61,117,0.820601434905517,0.067190472937012,0.004514559653499,8.1879546
Ba,56,63,119,0.607484775933317,0.050092761486816,0.002509284753375,8.2459287
Ba,56,64,120,0.412650948186411,0.034168715417481,0.001167501113281,8.2802949
Ba,56,65,121,0.51832680663495,0.042989550036621,0.001848101412351,8.2939083
Ba,56,66,122,0.379447150847177,0.031584257641601,0.000997565330771,8.3237567
Ba,56,67,123,0.571013218813531,0.047566592260742,0.0022625806993,8.3302086
Ba,56,68,124,0.289883305004261,0.024222129785157,0.000586711571329,8.3558209
Ba,56,69,125,0.379461695548792,0.031716085473633,0.001005910077771,8.3581784
Ba,56,70,126,0.115561033407571,0.009683689526367,9.37738428430786E-05,8.3797187
Ba,56,71,127,0.248230046381384,0.020797845214844,0.000432550365581,8.378456
Ba,56,72,128,0.033004910329057,0.002771088244629,7.67893005951866E-06,8.3959878
Ba,56,73,129,0.208948744761529,0.017533058630372,0.000307408144936,8.3910811
