SYMBOL,Z,N,A,EPorc,MAE,MSE
In,49,77,126,0.9634561404853127,0.08031021327741072,0.006449730356663198
In,49,78,127,0.9795704554819704,0.08146437116334582,0.006636443769039369
In,49,79,128,1.1051224246418432,0.09149237505588914,0.008370854693367485
In,49,80,129,1.155772418679701,0.09543041927880047,0.009106964923727652
In,49,81,130,1.3108198756437612,0.10771267046552246,0.011602019378814235
In,49,82,131,1.4319248408012395,0.11731207438464963,0.013762122796429568
In,49,83,132,1.5756910165687386,0.12843394766876415,0.016495278913782847
Sn,50,50,100,1.9286333951581882,0.15652035801727138,0.024498622473854807
Sn,50,51,101,1.721698403034174,0.1405667900908405,0.019759022476442414
Sn,50,52,102,1.2231316141515771,0.10067723705573606,0.010135906061176873
Sn,50,54,104,0.7155806435392797,0.05956963530449144,0.003548541450310113
Sn,50,55,105,0.6457851278002597,0.0539408464483202,0.002909614915561258
Sn,50,56,106,0.31781721908136784,0.026691830803532213,0.0007124538316443911
Sn,50,57,107,0.3547125303657963,0.029858945960517858,0.0008915566538731257
Sn,50,58,108,0.13672100243817248,0.011559170429313426,0.00013361442101391392
Sn,50,59,109,0.2672136632022377,0.022622235972111326,0.0005117655603778877
Sn,50,60,110,0.14170285824425743,0.01203720638388539,0.0001448943375282512
Sn,50,61,111,0.20709841357231615,0.01760127698540792,0.00030980495151705054
Sn,50,62,112,0.050433062893737494,0.004297106334410827,1.8465122849233658e-05
Sn,50,63,113,0.08965994661730188,0.007637549840300295,5.833216756307106e-05
Sn,50,64,114,0.09003992751837782,0.00768328519322381,5.903287136041224e-05
Sn,50,65,115,0.11704211457191714,0.009978318642421158,9.956684292968962e-05
Sn,50,66,116,0.007029365910206069,0.0005999081666168138,3.598898083735468e-07
Sn,50,67,117,0.2746647228098443,0.023405228121561095,0.0005478047034223143
Sn,50,68,118,0.2274652704137028,0.019391232991216256,0.00037601991691963376
Sn,50,69,119,0.550288033267682,0.04681502793093806,0.0021916468401745105
Sn,50,70,120,0.5138187035268402,0.04370572162059716,0.001910190102377134
Sn,50,71,121,0.7783172650319236,0.06603523695582858,0.004360652519812429
Sn,50,72,122,0.7751316648003715,0.0657208618938867,0.00431923168807533
Sn,50,73,123,0.8802310015704542,0.07440813838794114,0.005536571058359
Sn,50,74,124,0.7945388055084669,0.067087724865738,0.00450076282766096
Sn,50,75,125,0.8591605863703219,0.07229708491211007,0.005226868486788853
Sn,50,76,126,0.8159088091297064,0.06854966177547972,0.004699056129532665
Sn,50,77,127,0.9169164103792787,0.07674490679782942,0.005889780719407524
Sn,50,78,128,0.9124725998915839,0.07622291880871579,0.005809933351720079
Sn,50,79,129,1.0125057751922562,0.08423070269426525,0.007094811276369703
Sn,50,80,130,1.0295073481933161,0.08544581851742983,0.007300987902113554
Sn,50,81,131,1.1482380306643638,0.09487754184308095,0.009001747946185577
Sn,50,82,132,1.1978840625440186,0.09871646569320625,0.009744940598957965
Sn,50,83,133,1.3444428294585191,0.11027088348713576,0.012159667745033471
Sn,50,84,134,1.4242688057174044,0.11647150405706341,0.01356561125731454
Sn,50,85,135,1.5967478716067167,0.1299244270077633,0.016880356733295614
Sb,51,54,105,1.1371580067682348,0.09371332838305868,0.008782187916630992
Sb,51,55,106,1.0430030912647152,0.08630208318726673,0.007448049562461907
Sb,51,56,107,0.7029012754785049,0.058516356579630724,0.003424163987354492
Sb,51,57,108,0.6779682472621351,0.056605924784948414,0.003204230720759237
Sb,51,58,109,0.40077829738594417,0.033628507111259864,0.0011308764905320554
Sb,51,59,110,0.47361010514577717,0.03981675238338944,0.0015853737703601489
Sb,51,60,111,0.2973243785290895,0.025094978769880427,0.0006297579594607493
Sb,51,61,112,0.45654298253247966,0.038574470872489997,0.001487989803092579
Sb,51,62,113,0.22921038113128964,0.019425538806604692,0.0003773515579269048
Sb,51,63,114,0.316984883983898,0.026872080782887053,0.0007221087256020077
Sb,51,64,115,0.08732710186113882,0.007419639742900941,5.505105391443514e-05
Sb,51,65,116,0.24466438381672656,0.02077906519491357,0.0004317695503744685
Sb,51,66,117,0.08745947991959342,0.007439084081838132,5.5339971976657485e-05
Sb,51,67,118,0.3074085202994806,0.02612030146305777,0.000682270148521018
Sb,51,68,119,0.21530761536300405,0.01831033437714069,0.0003352683450027002
Sb,51,69,120,0.49212739875853245,0.04178486463482045,0.0017459749125502688
Sb,51,70,121,0.45901463835106543,0.038984040144491416,0.0015197553859873183
Sb,51,71,122,0.7232981422339244,0.06129997774509732,0.003757687271549427
Sb,51,72,123,0.6787204570394773,0.05750698819185551,0.003307053690898209
Sb,51,73,124,0.9458694140553796,0.07993591438037129,0.0063897504078260494
Sb,51,74,125,0.9107147669132518,0.07690745941084032,0.005914757313030051
Sb,51,75,126,0.94425503762521,0.0795010350149088,0.0063204145684417545
Sb,51,76,127,0.8629600341558239,0.0725698759623743,0.0052663868971943905
Sb,51,77,128,0.9241720896567736,0.07745474261504626,0.005999237153563063
Sb,51,78,129,0.8829989237824147,0.07388574755391808,0.005459103691601312
Sb,51,79,130,0.9786976169920639,0.08158767359691232,0.006656548482956304
Sb,51,80,131,0.9742901446531029,0.08106010380074657,0.006570740428187809
Sb,51,81,132,1.0727347548116086,0.08888841820659721,0.007901150891270923
Sb,51,82,133,1.126192665655624,0.09310192625159885,0.008667968671758152
Sb,51,83,134,1.1979048334272155,0.09859883367082922,0.009721730001247847
Sb,51,84,135,1.2441237601968351,0.102133440943728,0.010431239759005976
Sb,51,85,136,1.380626314171165,0.11281410117683421,0.012727021424336987
Sb,51,86,137,1.4556140632576393,0.11859337764197342,0.014064389220531721
Te,52,52,104,2.0679715724470826,0.16669298789925513,0.027786552214781216
Te,52,53,105,1.8098418938603682,0.14676252245103605,0.02153923799619086
Te,52,54,106,1.3233756347470027,0.10817923198787405,0.011702746233486272
Te,52,56,108,0.8170710463466461,0.06755387767645082,0.004563526389124881
Te,52,57,109,0.7345513590732878,0.06094481319783007,0.0037142702557184026
Te,52,58,110,0.40327517732496787,0.033643807140048665,0.0011319057588767894
Te,52,59,111,0.4222052706666837,0.03531084997715972,0.0012468561261094805
Te,52,60,112,0.1956271990529414,0.016434205383893286,0.00027008310659998704
Te,52,61,113,0.3038550506634781,0.025566670949926262,0.0006536546634618034
Te,52,62,114,0.16951409793132977,0.01431346408302403,0.00020487525405601893
Te,52,63,115,0.25111890270655574,0.021220570885059686,0.00045031262868784285
Te,52,64,116,0.024416314669650854,0.002068846709239125,4.280126706329557e-06
Te,52,65,117,0.08601072917439949,0.007288312648164208,5.311950125739037e-05
Te,52,66,118,0.11465869089411881,0.009734828446344324,9.476688487975464e-05
Te,52,67,119,0.060166454487011495,0.005105299441845901,2.6064082390912065e-05
Te,52,68,120,0.07339065658660084,0.006235381871938728,3.887998708890211e-05
Te,52,69,121,0.15970960023176775,0.013553321272416596,0.00018369251751334023
Te,52,70,122,0.08672924560890022,0.0073649911734001705,5.424309498426242e-05
Te,52,71,123,0.37298883316066234,0.03162029791407761,0.000999843240175021
Te,52,72,124,0.3550930434016218,0.03010683824303939,0.0009064217089925392
Te,52,73,125,0.5979664063844443,0.0505889144202154,0.002559238262215878
Te,52,74,126,0.5651418080774032,0.04779376446301242,0.002284243921545909
Te,52,75,127,0.8354450501679574,0.07046897226049609,0.004965876051450567
Te,52,76,128,0.8199538891049074,0.06910444859264686,0.004775424815293773
Te,52,77,129,0.9178017342467174,0.07711852291293653,0.005947266576273116
Te,52,78,130,0.8425213398343394,0.07070421778408154,0.004999086412458832
Te,52,79,131,0.901902174363217,0.07543251416389296,0.005690064193085912
Te,52,80,132,0.8644570432508847,0.07218219511976365,0.005210269292307631
Te,52,81,133,0.9563402563511896,0.07955879243914055,0.006329601454374247
Te,52,82,134,0.9876995143948609,0.08200386031928986,0.006724633107265602
Te,52,83,135,1.0754911986342552,0.08893468806179072,0.007909378740648022
Te,52,84,136,1.103409091769793,0.09103169570281544,0.008286769622529987
Te,52,85,137,1.2063988253481337,0.0991009610243605,0.00982100047595182
Te,52,86,138,1.2510168418680492,0.10249684896526468,0.010505604047808278
Te,52,87,139,1.3791641428279067,0.11248105272916042,0.012651987223060168
Te,52,88,140,1.4510574050617755,0.11800124326837036,0.01392429341288112
I,53,56,109,1.2014420391027945,0.09832840215663374,0.009668474670676695
I,53,57,110,1.098754462601706,0.09029757566935537,0.008153652171762959
I,53,58,111,0.7700650539215735,0.06367266532648763,0.0040542083097789006
I,53,59,112,0.7306820147101037,0.06060273897291779,0.003672691971019609
I,53,60,113,0.4480902309848431,0.03735149650220393,0.0013951342909541524
I,53,61,114,0.5019209922423543,0.04192837835698704,0.0017579889116466592
I,53,62,115,0.3156022237786183,0.026471138924369697,0.0007007211959532805
I,53,63,116,0.45198512215171943,0.03795980120111686,0.001440946507228313
I,53,64,117,0.2794686944990112,0.023546099245340457,0.0005544187896714224
I,53,65,118,0.34038012548172375,0.028694117152904042,0.000823352359184582
I,53,66,119,0.0921422970356321,0.00778643282964353,6.062853621055055e-05
I,53,67,120,0.21997080577343137,0.018586445374777938,0.0003454559516696042
I,53,68,121,0.0415181841066796,0.0035141374685085935,1.2349162147575987e-05
I,53,69,122,0.22968321568384126,0.019426706733927546,0.00037739693452602585
I,53,70,123,0.11405018360481903,0.009657003101477102,9.325770890193836e-05
I,53,71,124,0.356987926926088,0.030189246928001623,0.0009113906300798555
I,53,72,125,0.2983275067554165,0.025241855824024384,0.0006371512854408337
I,53,73,126,0.5914044637305182,0.049951639782849,0.002495166316995503
I,53,74,127,0.5301892518232686,0.044781680860653594,0.0020053989407054283
I,53,75,128,0.7597974372948542,0.06403369390109503,0.004100313954619135
I,53,76,129,0.735112676548826,0.06192467238704147,0.0038346650502424163
I,53,77,130,0.9885733287298739,0.0830579220627925,0.006898618417388913
I,53,78,131,0.911350676620834,0.07650131895303147,0.005852451801553452
I,53,79,132,1.0108861959190132,0.08460269595059167,0.007157616162108259
I,53,80,133,0.9386343834335675,0.07845438640766922,0.006155090746603873
I,53,81,134,0.9941406664381052,0.08281646418831912,0.006858566740655143
I,53,82,135,0.9917715896373424,0.08248228976087546,0.006803328124197021
I,53,83,136,1.0441676208812718,0.08652244662304653,0.0074861337696379366
I,53,84,137,1.0408356163024113,0.08607451286461298,0.007408821764880426
I,53,85,138,1.1557256526294766,0.09519821236944459,0.009062699638337873
I,53,86,139,1.1829053822941313,0.097212604101653,0.009450290396224722
I,53,87,140,1.2858172004185857,0.10522405216322817,0.011072101153649762
I,53,88,141,1.3268984378665067,0.10830451502409488,0.011729867974604393
I,53,89,142,1.4454423049454335,0.11745270389681117,0.013795137652672002
Xe,54,54,108,2.1286199527018557,0.17038996344529522,0.029032739642889042
Xe,54,55,109,1.8746182635387127,0.1509586792000679,0.02278852282582901
Xe,54,56,110,1.3995945285411868,0.11360348247242058,0.01290575122986157
Xe,54,58,112,0.8926403341329778,0.07328489678539185,0.005370676096845537
Xe,54,59,113,0.8091725449587673,0.06667424153765467,0.0044454544846215145
Xe,54,60,114,0.4752377934912948,0.039376102557515225,0.0015504774526199571
Xe,54,61,115,0.4781530859157079,0.03972331529637252,0.001577941778135023
Xe,54,62,116,0.24404079420630884,0.020366348440740367,0.0004147881488096476
Xe,54,63,117,0.3322491785248798,0.027777690455399906,0.000771600087036015
Xe,54,64,118,0.18638964685074194,0.01564012932452208,0.00024461364528777544
Xe,54,65,119,0.3138134684573673,0.026359456586428465,0.000694820951531807
Xe,54,66,120,0.021885793441031916,0.0018436044750202996,3.3988774603148745e-06
Xe,54,67,121,0.10531107377890062,0.008874118127305763,7.874997253737675e-05
Xe,54,68,122,0.11447184434937013,0.00966672474515029,9.344556729850094e-05
Xe,54,69,123,0.031052941829838636,0.0026215516910710335,6.872533268957395e-06
Xe,54,70,124,0.12398309978772928,0.01048254485345268,0.00010988374660464727
Xe,54,71,125,0.07775325309858502,0.00656830236006023,4.3142595893172786e-05
Xe,54,72,126,0.018757506538144224,0.0015860015524093996,2.5154009242450255e-06
Xe,54,73,127,0.2343000547694888,0.019783781486966134,0.00039139800992402395
Xe,54,74,128,0.19105853200231449,0.016138595733840688,0.00026045427226034087
Xe,54,75,129,0.4745807425217843,0.040014362907387024,0.0016011492388840706
Xe,54,76,130,0.41459704106289635,0.03495289717526262,0.0012217050209444816
Xe,54,77,131,0.6483386237137186,0.05453572135419549,0.0029741449036224535
Xe,54,78,132,0.6329666768352616,0.05321302960404317,0.002831626519640775
Xe,54,79,133,0.8993148930851137,0.07540539211714581,0.005685973160340516
Xe,54,80,134,0.8287651215606736,0.06942290889087133,0.004819540278870221
Xe,54,81,135,0.9451572160131412,0.07893579956881425,0.006230860453568015
Xe,54,82,136,0.9369340961145118,0.07814419080185786,0.0061065145560771665
Xe,54,83,137,0.9774245257843874,0.08125067409290665,0.0066016720405517315
Xe,54,84,138,0.9436443614748755,0.07831040306727033,0.006132519228558342
Xe,54,85,139,1.025909297816551,0.08482905797326623,0.007195969076631763
Xe,54,86,140,1.0233931127110394,0.08445134823002398,0.007132030217868774
Xe,54,87,141,1.1326540276810988,0.09310313027899753,0.008668192867747986
Xe,54,88,142,1.159137919008021,0.09506087500246707,0.009036569956234669
Xe,54,89,143,1.2934770154416124,0.10563686805445549,0.011159147892354438
Xe,54,90,144,1.3363560681579882,0.10885769616004737,0.011849998013273192
Xe,54,91,145,1.446876598885388,0.11734205884115134,0.013769158773080223
Xe,54,92,146,1.5107373891074494,0.12217436681613769,0.014926575906924167
Cs,55,58,113,1.2790425101323417,0.10393998875891697,0.010803521263203785
Cs,55,59,114,1.1688215301546885,0.09538610590081298,0.009098509198921108
Cs,55,62,117,0.5121456183142645,0.042402062108422456,0.0017979348710465155
Cs,55,63,118,0.5489072322616498,0.04555155245400755,0.002074943930970201
Cs,55,64,119,0.3535508786335227,0.029461837142870095,0.0008679998478329999
Cs,55,65,120,0.469343294798759,0.03917071208459788,0.0015343446852144624
Cs,55,66,121,0.35380604712634306,0.02962658752858438,0.0008777346885888716
Cs,55,67,122,0.39028637302363783,0.03270777546121906,0.0010697985756215236
Cs,55,68,123,0.12506565999621566,0.010508221636959192,0.00011042272197145732
Cs,55,69,124,0.22604809480431756,0.018996024530158806,0.0003608489479503951
Cs,55,70,125,0.02818550281566953,0.0023731246337899137,5.631720527500512e-06
Cs,55,71,126,0.18735530065285444,0.015768053277030347,0.00024863150414726747
Cs,55,72,127,0.05022879232274642,0.004232865386994078,1.7917149384412526e-05
Cs,55,73,128,0.2622946241528373,0.022083034456025885,0.00048766041078602645
Cs,55,74,129,0.18026046400272827,0.015187986624853878,0.00023067493771674027
Cs,55,75,130,0.4407833685172527,0.037085459625368244,0.0013753313156248182
Cs,55,76,131,0.4090303968871789,0.03442280632832073,0.0011849295955170779
Cs,55,77,132,0.6257022154938675,0.05255893574693893,0.0027624417268508547
Cs,55,78,133,0.5743201842028914,0.04823315966523012,0.0023264376912915815
Cs,55,79,134,0.8104015360717051,0.06790561977883769,0.004611173197548072
Cs,55,80,135,0.8013085089088696,0.06710194203395048,0.00450267062472765
Cs,55,81,136,0.9820533915538299,0.08202085712198759,0.0067274210030255025
Cs,55,82,137,0.9404256242712741,0.0784648939279915,0.006156739579130957
Cs,55,83,138,1.029409709513078,0.08563393879587977,0.0073331714736964825
Cs,55,84,139,0.9981219126759215,0.08291784720532647,0.006875369385165866
Cs,55,85,140,1.0630184913260017,0.08801896659141484,0.007747338479820601
Cs,55,86,141,1.0294667012464576,0.08509643135853828,0.007241402629958418
Cs,55,87,142,1.1060669969307777,0.09110160710875626,0.008299502817798189
Cs,55,88,143,1.1023510322243917,0.09061404922750071,0.008210905917403923
Cs,55,89,144,1.2047148846503788,0.09864820793439044,0.009731468928666734
Cs,55,90,145,1.2286743507390352,0.10038057843644488,0.010076260527235262
Cs,55,91,146,1.3549452112703344,0.110244250080477,0.012153794675806753
Cs,55,92,147,1.4040032477612288,0.11394515488705892,0.012983498322235847
Cs,55,93,148,1.5053039249361981,0.12163896813529895,0.014796038569020275
Ba,56,58,114,1.4877967929152145,0.11989282145339253,0.01437428863605506
Ba,56,61,117,0.8976212120953049,0.07344071383819717,0.0053935384490639655
Ba,56,63,119,0.5498497011862991,0.04536620328314456,0.002058092400327596
Ba,56,64,120,0.3089926057108446,0.0256119387791518,0.0006559714080270198
Ba,56,65,121,0.3791944242847774,0.031493629717761706,0.0009918487127994833
Ba,56,66,122,0.22289849215626883,0.01858250887700663,0.0003453096361640303
Ba,56,67,123,0.36608647599866784,0.030558033141774743,0.0009337933894938036
Ba,56,68,124,0.09216767639458366,0.007716578750088132,5.954558760631172e-05
Ba,56,69,125,0.15102288876587355,0.012651554273633181,0.000160061825538686
Ba,56,70,126,0.08631677196553342,0.007247717325475023,5.2529406429990816e-05
Ba,56,71,127,0.03249562977320305,0.0027285037887629926,7.444732925294005e-06
Ba,56,72,128,0.142263743596916,0.011965411252079505,0.00014317106643139084
Ba,56,73,129,0.030934782770790814,0.00260038210145197,6.761987073551764e-06
Ba,56,74,130,0.08716323027773486,0.007335181883245667,5.380489326029545e-05
Ba,56,75,131,0.1355732449347323,0.011397063316328726,0.00012989305223640594
Ba,56,76,132,0.0690781750390846,0.0058106247246616505,3.3763359690849285e-05
Ba,56,77,133,0.3374248310731968,0.02834027694254715,0.0008031712971802695
Ba,56,78,134,0.3119379930983782,0.02620312944710612,0.0006866039928218
Ba,56,79,135,0.5122466367349083,0.04294667479788039,0.0018444168761948946
Ba,56,80,136,0.47064483763332166,0.039446958473160265,0.0015560625327832305
Ba,56,81,137,0.7094825164659652,0.05932842420092399,0.0035198619181647833
